"","PLT_CN","STATE","PLOT","LAT","LON","spcd","FORTYPE","FORGRP","HT_MAX","BOLE_BIOMASS","TOP_BIOMASS","TOTAL_BIOMASS","common_name","scientific_name","FORGRP_NAME"
"4675",37271787010690,"AZ",85498,35.020716,-111.439739,122,221,220,24.0792,3740.37544946226,618.917455164197,4359.29290462646,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4676",37271768010690,"AZ",85533,35.33422,-111.606093,122,221,220,29.5656,11790.6376124524,1830.12565314385,13620.7632655962,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4677",37271768010690,"AZ",85533,35.33422,-111.606093,202,221,220,17.0688,477.476463531367,83.6660475295432,561.14251106091,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4678",37271672010690,"AZ",85584,36.497312,-112.286269,122,221,220,23.7744,11905.5428504455,1910.23188005574,13815.7747305013,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4679",37271672010690,"AZ",85584,36.497312,-112.286269,15,221,220,7.9248,48.9061971178679,9.76082253332991,58.6670196511978,"white fir","Abies concolor","Ponderosa pine group"
"4680",37271790010690,"AZ",85979,34.974566,-111.609337,122,221,220,20.1168,8135.0835035613,1396.73498593862,9531.81848949992,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4681",37271772010690,"AZ",86343,35.241846,-111.99074,122,221,220,22.86,7571.19345763377,1224.93872294082,8796.13218057459,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4682",37271793010690,"AZ",87069,34.838175,-111.60633,122,221,220,20.1168,3060.37780225999,539.475599777832,3599.85340203782,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4683",37271798010690,"AZ",87564,34.701389,-111.166507,122,185,180,9.144,196.204744254957,33.6685894088121,229.873333663769,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4684",37271786010690,"AZ",87990,35.01589,-111.764605,122,971,970,15.8496,1324.34951950853,219.524753027376,1543.8742725359,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4685",37271779010690,"AZ",88255,35.149714,-112.154577,122,221,220,22.86,6105.44159046999,1016.4470642959,7121.88865476589,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4686",37271833010690,"AZ",88367,34.358867,-110.915808,122,221,220,20.4216,4691.54586298829,809.474127460365,5501.01999044866,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4687",37271833010690,"AZ",88367,34.358867,-110.915808,114,221,220,16.764,354.778251610625,59.1757656935648,413.95401730419,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"4688",37271833010690,"AZ",88367,34.358867,-110.915808,202,221,220,21.6408,962.735399190904,162.155207790049,1124.89060698095,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4689",37271833010690,"AZ",88367,34.358867,-110.915808,15,221,220,23.7744,988.588861669688,86.8310951946316,1075.41995686432,"white fir","Abies concolor","Ponderosa pine group"
"4690",37271806010690,"AZ",88386,34.476763,-111.051593,122,221,220,20.4216,3883.90341149867,669.727721798787,4553.63113329745,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4691",37271806010690,"AZ",88386,34.476763,-111.051593,15,221,220,10.668,190.218467678246,33.5756044035267,223.794072081773,"white fir","Abies concolor","Ponderosa pine group"
"4692",37271806010690,"AZ",88386,34.476763,-111.051593,202,221,220,14.9352,582.853652801269,98.1560322144418,681.00968501571,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4693",37271762010690,"AZ",88843,35.383288,-112.055066,122,221,220,23.1648,6296.45111028484,1041.58144525207,7338.03255553691,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4694",37271762010690,"AZ",88843,35.383288,-112.055066,114,221,220,9.7536,139.931935202305,24.1036794978432,164.035614700148,"southwestern white pine","Pinus strobiformis","Ponderosa pine group"
"4695",37271663010690,"AZ",89897,36.683362,-112.286361,122,221,220,28.3464,10636.2411420893,1801.64759545124,12437.8887375405,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4696",37271755010690,"AZ",90175,35.467748,-111.877339,122,221,220,22.5552,4317.91753779842,733.182139380991,5051.09967717942,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4697",37271755010690,"AZ",90175,35.467748,-111.877339,202,221,220,11.8872,355.409348438759,70.6303485701397,426.039697008898,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4698",37271841010690,"AZ",90349,35.864624,-113.186464,122,185,180,7.62,58.1034401722604,11.0552062384339,69.1586464106944,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4699",37271688010690,"AZ",90670,36.323424,-112.168928,96,269,260,30.7848,6966.12943470598,1121.41070297233,8087.54013767831,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4700",37271688010690,"AZ",90670,36.323424,-112.168928,19,269,260,20.7264,1003.80069885748,189.265181661753,1193.06588051923,"subalpine fir","Abies lasiocarpa","Fir / spruce / mountain hemlock group"
"4701",37271688010690,"AZ",90670,36.323424,-112.168928,93,269,260,22.5552,271.078684528321,47.149192589992,318.227877118313,"Engelmann spruce","Picea engelmannii","Fir / spruce / mountain hemlock group"
"4702",37271688010690,"AZ",90670,36.323424,-112.168928,746,269,260,17.0688,676.984450335438,220.054184963622,897.03863529906,"quaking aspen","Populus tremuloides","Fir / spruce / mountain hemlock group"
"4703",37271688010690,"AZ",90670,36.323424,-112.168928,122,269,260,18.8976,629.563379926531,105.255803065876,734.819182992407,"ponderosa pine","Pinus ponderosa","Fir / spruce / mountain hemlock group"
"4704",37271803010690,"AZ",91129,34.526278,-111.163657,202,201,200,27.432,7076.5603071753,1248.45876977751,8325.01907695281,"Douglas-fir","Pseudotsuga menziesii","Douglas-fir group"
"4705",37271803010690,"AZ",91129,34.526278,-111.163657,122,201,200,22.86,5380.28528179412,939.538953339489,6319.82423513361,"ponderosa pine","Pinus ponderosa","Douglas-fir group"
"4706",37271805010690,"AZ",91442,34.47968,-111.331923,122,221,220,31.3944,10827.1784835341,1795.59610842712,12622.7745919612,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4707",37271653010690,"AZ",91567,36.819679,-112.122737,122,185,180,14.3256,895.113277530771,149.593779507435,1044.70705703821,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4708",37271831010690,"AZ",91594,34.861272,-111.464066,122,221,220,17.6784,3215.01200297971,557.732738215645,3772.74474119535,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4709",37271714010690,"AZ",91758,35.964248,-112.164258,122,185,180,9.4488,88.0409673740506,16.402631559254,104.443598933305,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4710",37271668010690,"AZ",91794,36.634186,-112.120887,122,185,180,16.764,495.528511655094,88.7565156944601,584.285027349554,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4711",37271860010690,"AZ",80866,34.028154,-110.949973,122,185,180,8.5344,1.22902283690471,0.0279135116083276,1.25693634851304,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4712",37271893010690,"AZ",81589,33.861951,-110.931903,122,221,220,26.2128,13004.1422144656,2192.00808435154,15196.1502988172,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4713",37271893010690,"AZ",81589,33.861951,-110.931903,202,221,220,26.2128,1260.79203468098,213.205586475776,1473.99762115676,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4714",37271864010690,"AZ",81770,33.977613,-110.186915,202,185,180,12.8016,207.23291522334,38.7547479843987,245.987663207739,"Douglas-fir","Pseudotsuga menziesii","Pinyon / juniper group"
"4715",37271853010690,"AZ",84060,34.204928,-110.898178,122,221,220,22.86,5120.74224750417,876.907777942728,5997.6500254469,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4716",37271891010690,"AZ",85071,34.371828,-111.190292,122,221,220,19.812,3271.7137136407,574.342099203411,3846.05581284411,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4717",37271846010690,"AZ",85990,34.382257,-111.49257,122,184,180,18.5928,1011.18291475689,98.9431909483855,1110.12610570527,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4718",37271857010690,"AZ",86759,34.16455,-110.781429,122,972,970,16.1544,119.20602669551,11.9774327228716,131.183459418381,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4719",37271879010690,"AZ",87306,33.660198,-110.081812,122,972,970,20.4216,1260.01013527839,206.353371818201,1466.36350709659,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4720",37271849010690,"AZ",88608,34.344777,-111.049292,122,972,970,10.668,279.063123884242,52.0699968974873,331.133120781729,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4721",37271849010690,"AZ",88608,34.344777,-111.049292,202,972,970,16.4592,372.139626155801,65.1113943090214,437.251020464823,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4722",37271850010690,"AZ",88735,34.296124,-110.786554,19,972,970,18.288,511.679429201012,12.1472476756148,523.826676876627,"subalpine fir","Abies lasiocarpa","Other hardwoods group"
"4723",37271850010690,"AZ",88735,34.296124,-110.786554,202,972,970,34.1376,2323.028308209,106.380756301868,2429.40906451087,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4724",37271858010690,"AZ",90466,34.026513,-111.492491,202,972,970,18.5928,1255.14802071083,172.318959725176,1427.46698043601,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4725",37272143010690,"AZ",88656,36.351324,-113.170139,122,971,970,24.0792,3945.58909645318,664.485677370421,4610.07477382361,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4726",37272370010690,"AZ",81074,34.143483,-110.21028,122,972,970,12.192,102.015418868697,4.22113583557755,106.236554704274,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4727",37272354010690,"AZ",82764,33.972649,-109.922475,122,221,220,23.4696,2969.49363509567,506.81405933871,3476.30769443438,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4728",37272353010690,"AZ",83916,34.025688,-110.076971,122,972,970,12.192,428.144705765556,80.4243776730642,508.569083438621,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4729",37272353010690,"AZ",83916,34.025688,-110.076971,118,972,970,9.144,90.1724211846596,16.0987721221014,106.271193306761,"Chihuahua pine","Pinus leiophylla var. chihuahuana","Other hardwoods group"
"4730",37272340010690,"AZ",84722,34.338264,-110.34727,122,185,180,13.716,1008.52228128526,182.733436134189,1191.25571741944,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4731",37272347010690,"AZ",84734,34.200038,-109.971186,122,221,220,19.5072,10423.3067508054,1882.53931432682,12305.8460651322,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4732",37272352010690,"AZ",85478,34.028024,-110.350038,122,972,970,9.4488,78.4670774094343,14.8351106827099,93.3021880921441,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4733",37272345010690,"AZ",87373,34.206406,-110.623006,122,221,220,18.5928,540.821021324082,96.1566809086396,636.977702232722,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4734",37272345010690,"AZ",87373,34.206406,-110.623006,202,221,220,14.0208,417.991089358567,78.0576212293678,496.048710587935,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4735",37272342010690,"AZ",88124,34.300325,-110.455098,122,971,970,17.9832,217.942842345043,22.0530522408561,239.995894585899,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4736",37272349010690,"AZ",88344,36.141841,-110.552674,122,184,180,15.8496,1760.94284564688,311.748917820618,2072.6917634675,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4737",37272356010690,"AZ",88353,33.706365,-109.976996,122,185,180,8.8392,126.973085751807,22.6124152159739,149.585500967781,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4738",37272346010690,"AZ",90442,34.20901,-110.351386,122,971,970,14.3256,211.427985092336,19.8881153022513,231.316100394587,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4739",37272350010690,"AZ",90718,34.109823,-109.911017,122,221,220,30.1752,9147.81006613391,1521.80837719271,10669.6184433266,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4740",37272339010690,"AZ",90773,34.343115,-110.617058,122,221,220,27.7368,7524.70500893252,1254.15623574129,8778.86124467381,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4741",37272597010690,"AZ",89204,34.201939,-112.359803,122,971,970,10.9728,143.082241630076,25.7247414063315,168.806983036407,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4742",40382497010690,"AZ",89508,31.897079,-109.306071,112,972,970,14.3256,377.901826346916,62.3058806599153,440.207707006832,"Apache pine","Pinus engelmannii","Other hardwoods group"
"4743",40382497010690,"AZ",89508,31.897079,-109.306071,202,972,970,14.9352,208.270922545183,36.7641372731404,245.035059818324,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4744",40382793010690,"AZ",85703,33.431769,-109.923373,122,221,220,29.5656,10858.5888953511,1831.84828213699,12690.4371774881,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4745",40382797010690,"AZ",85708,33.390729,-109.818863,122,184,180,8.8392,32.5231728747278,6.07601100898283,38.5991838837107,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4746",40382791010690,"AZ",90514,33.571086,-109.650947,122,972,970,14.3256,330.46783526441,56.511967989105,386.979803253515,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4747",40382791010690,"AZ",90514,33.571086,-109.650947,122,971,970,14.3256,330.46783526441,56.511967989105,386.979803253515,"ponderosa pine","Pinus ponderosa","Other hardwoods group"
"4748",40382824010690,"AZ",90665,32.623029,-110.253687,606,972,970,7.62,29.3330885799365,1.0634493456905,30.396537925627,"Arizona walnut","Juglans major","Other hardwoods group"
"4749",40382844010690,"AZ",80342,33.561189,-109.331941,202,221,220,20.1168,795.592833651372,135.487098695838,931.07993234721,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4750",40382844010690,"AZ",80342,33.561189,-109.331941,122,221,220,19.812,5604.64398630036,988.55230671984,6593.1962930202,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4751",40382843010690,"AZ",81495,33.697989,-109.223214,122,221,220,19.812,16991.5773902637,2988.99255380708,19980.5699440708,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4752",40382842010690,"AZ",84723,33.74364,-109.060958,122,185,180,9.4488,220.636565692113,28.4141079467835,249.050673638897,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4753",40382849010690,"AZ",88321,33.24905,-109.402293,122,185,180,20.1168,1465.17407055942,261.227405138213,1726.40147569764,"ponderosa pine","Pinus ponderosa","Pinyon / juniper group"
"4754",40382849010690,"AZ",88321,33.24905,-109.402293,122,221,220,20.1168,1465.17407055942,261.227405138213,1726.40147569764,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4755",40382845010690,"AZ",91845,33.521892,-109.494047,122,221,220,32.6136,12406.6808035725,2084.02658171662,14490.7073852891,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4756",40382841010690,"AZ",92081,33.742428,-109.33191,122,221,220,25.6032,2975.43894730237,489.843717462351,3465.28266476472,"ponderosa pine","Pinus ponderosa","Ponderosa pine group"
"4757",40382841010690,"AZ",92081,33.742428,-109.33191,202,221,220,10.3632,320.50165260392,61.6397654673928,382.141418071313,"Douglas-fir","Pseudotsuga menziesii","Ponderosa pine group"
"4758",40382841010690,"AZ",92081,33.742428,-109.33191,96,221,220,19.2024,411.649913479959,67.179014393432,478.828927873391,"blue spruce","Picea pungens","Ponderosa pine group"
"4759",40383355010690,"AZ",84381,32.417667,-110.688329,202,972,970,12.192,211.563973579946,38.3883863485696,249.952359928516,"Douglas-fir","Pseudotsuga menziesii","Other hardwoods group"
"4760",40383342010690,"AZ",91008,31.770871,-111.585465,606,972,970,5.1816,21.1423852230569,9.14392394370212,30.2863091667591,"Arizona walnut","Juglans major","Other hardwoods group"
"4761",40382444010690,"AZ",80558,34.01936,-109.749982,96,269,260,27.1272,2323.03417259617,361.485153715272,2684.51932631144,"blue spruce","Picea pungens","Fir / spruce / mountain hemlock group"
"4762",40382444010690,"AZ",80558,34.01936,-109.749982,202,269,260,20.4216,440.305881866602,81.3531208177805,521.659002684383,"Douglas-fir","Pseudotsuga menziesii","Fir / spruce / mountain hemlock group"
"4763",40382444010690,"AZ",80558,34.01936,-109.749982,122,269,260,27.1272,1421.18448148121,231.630119643055,1652.81460112427,"ponderosa pine","Pinus ponderosa","Fir / spruce / mountain hemlock group"
"4764",40382447010690,"AZ",80637,33.930684,-109.597361,18,265,260,11.8872,579.930947192378,110.811352748803,690.742299941181,"corkbark fir","Abies lasiocarpa var. arizonica","Fir / spruce / mountain hemlock group"
"4765",40382447010690,"AZ",80637,33.930684,-109.597361,93,265,260,30.7848,7405.45061284717,1058.92643000204,8464.37704284921,"Engelmann spruce","Picea engelmannii","Fir / spruce / mountain hemlock group"
